CMDLINE /opt/conda/bin/python mainlp.py
MEM 2025.945312 1725060240.5970
MEM 2229.945312 1725060240.6974
MEM 1444.300781 1725060240.7977
MEM 1866.367188 1725060240.8983
MEM 2434.367188 1725060240.9987
MEM 1292.300781 1725060241.0991
MEM 618.789062 1725060241.1995
MEM 1172.789062 1725060241.3000
MEM 1547.945312 1725060241.4005
MEM 1883.945312 1725060241.5009
MEM 2247.945312 1725060241.6013
MEM 1604.367188 1725060241.7018
MEM 2128.367188 1725060241.8023
MEM 2434.367188 1725060241.9027
MEM 148.722656 1725060242.0033
MEM 346.789062 1725060242.1038
MEM 888.789062 1725060242.2043
MEM 1377.945312 1725060242.3047
MEM 1753.945312 1725060242.4051
MEM 2073.945312 1725060242.5056
MEM 2399.945312 1725060242.6060
MEM 1748.367188 1725060242.7065
MEM 2316.367188 1725060242.8069
MEM 1292.300781 1725060242.9078
MEM 326.789062 1725060243.0083
MEM 836.789062 1725060243.1090
MEM 1339.945312 1725060243.2093
MEM 1663.945312 1725060243.3097
MEM 2045.945312 1725060243.4101
MEM 2359.945312 1725060243.5106
MEM 1676.367188 1725060243.6110
MEM 2164.367188 1725060243.7115
MEM 2434.367188 1725060243.8119
MEM 148.722656 1725060243.9123
MEM 306.789062 1725060244.0128
MEM 822.789062 1725060244.1133
MEM 1369.945312 1725060244.2137
MEM 1817.945312 1725060244.3141
MEM 2243.945312 1725060244.4146
MEM 1580.367188 1725060244.5152
MEM 2082.367188 1725060244.6158
MEM 2434.367188 1725060244.7162
MEM 1292.300781 1725060244.8166
MEM 596.789062 1725060244.9175
MEM 1164.789062 1725060245.0181
MEM 1353.945312 1725060245.1184
MEM 1775.945312 1725060245.2189
MEM 2153.945312 1725060245.3193
MEM 2353.945312 1725060245.4197
MEM 1608.367188 1725060245.5202
MEM 2214.367188 1725060245.6207
MEM 2434.367188 1725060245.7211
MEM 148.722656 1725060245.8214
MEM 326.789062 1725060245.9219
MEM 908.789062 1725060246.0224
MEM 1443.945312 1725060246.1228
MEM 1897.945312 1725060246.2232
MEM 2365.945312 1725060246.3236
MEM 1794.367188 1725060246.4241
MEM 2430.367188 1725060246.5246
MEM 1292.300781 1725060246.6250
MEM 618.789062 1725060246.7254
MEM 1216.789062 1725060246.8257
MEM 1673.945312 1725060246.9262
MEM 2097.945312 1725060247.0266
MEM 1450.367188 1725060247.1272
MEM 2034.367188 1725060247.2277
MEM 2256.367188 1725060247.3281
MEM 2434.367188 1725060247.4285
MEM 148.722656 1725060247.5289
MEM 388.789062 1725060247.6294
MEM 1018.789062 1725060247.7298
MEM 1525.945312 1725060247.8301
MEM 1989.945312 1725060247.9306
MEM 1300.300781 1725060248.0310
MEM 1970.367188 1725060248.1318
MEM 2434.367188 1725060248.2324
MEM 254.789062 1725060248.3329
MEM 828.789062 1725060248.4334
MEM 1409.945312 1725060248.5339
MEM 1871.945312 1725060248.6343
MEM 2349.945312 1725060248.7347
MEM 1820.367188 1725060248.8352
MEM 2434.367188 1725060248.9356
MEM 1292.300781 1725060249.0360
MEM 204.722656 1725060249.1364
MEM 822.789062 1725060249.2368
MEM 1383.945312 1725060249.3373
MEM 1829.945312 1725060249.4377
MEM 2285.945312 1725060249.5382
MEM 1374.300781 1725060249.6389
MEM 1952.367188 1725060249.7394
MEM 2434.367188 1725060249.8399
MEM 148.722656 1725060249.9402
MEM 576.789062 1725060250.0411
MEM 1126.789062 1725060250.1415
MEM 1599.945312 1725060250.2419
MEM 1979.945312 1725060250.3424
MEM 2223.945312 1725060250.4429
MEM 1376.300781 1725060250.5434
MEM 1916.367188 1725060250.6439
MEM 2434.367188 1725060250.7444
MEM 148.722656 1725060250.8447
MEM 364.789062 1725060250.9451
MEM 1014.789062 1725060251.0456
MEM 1509.945312 1725060251.1460
MEM 1979.945312 1725060251.2464
MEM 1292.300781 1725060251.3468
MEM 1906.367188 1725060251.4473
MEM 2434.367188 1725060251.5477
MEM 1292.300781 1725060251.6482
MEM 552.789062 1725060251.7487
MEM 1134.789062 1725060251.8491
MEM 1411.945312 1725060251.9496
MEM 1835.945312 1725060252.0500
MEM 2195.945312 1725060252.1502
MEM 1292.300781 1725060252.2506
MEM 1884.367188 1725060252.3511
MEM 2434.367188 1725060252.4517
MEM 1292.300781 1725060252.5520
MEM 148.722656 1725060252.6526
MEM 522.789062 1725060252.7530
MEM 1076.789062 1725060252.8535
MEM 1573.945312 1725060252.9540
MEM 2025.945312 1725060253.0543
MEM 1324.300781 1725060253.1548
MEM 2000.367188 1725060253.2553
MEM 2434.367188 1725060253.3557
MEM 258.789062 1725060253.4561
MEM 794.789062 1725060253.5565
MEM 1357.945312 1725060253.6569
MEM 1823.945312 1725060253.7572
MEM 2297.945312 1725060253.8576
MEM 1760.367188 1725060253.9582
MEM 2270.367188 1725060254.0586
MEM 2434.367188 1725060254.1590
MEM 148.722656 1725060254.2595
MEM 498.789062 1725060254.3599
MEM 1154.789062 1725060254.4603
MEM 1631.945312 1725060254.5607
MEM 2083.945312 1725060254.6611
MEM 1446.367188 1725060254.7615
MEM 2102.367188 1725060254.8623
MEM 2434.367188 1725060254.9627
MEM 326.789062 1725060255.0631
MEM 892.789062 1725060255.1642
MEM 1495.945312 1725060255.2647
MEM 1969.945312 1725060255.3651
MEM 2407.945312 1725060255.4655
MEM 1902.367188 1725060255.5661
MEM 2434.367188 1725060255.6665
MEM 1292.300781 1725060255.7670
MEM 148.722656 1725060255.8673
MEM 726.789062 1725060255.9677
MEM 1363.945312 1725060256.0681
MEM 1827.945312 1725060256.1686
MEM 2263.945312 1725060256.2691
MEM 1320.300781 1725060256.3695
MEM 1950.367188 1725060256.4699
MEM 2434.367188 1725060256.5706
MEM 200.722656 1725060256.6711
MEM 804.789062 1725060256.7716
MEM 1449.945312 1725060256.8720
MEM 1921.945312 1725060256.9724
MEM 2389.945312 1725060257.0714
MEM 1900.367188 1725060257.1719
MEM 2434.367188 1725060257.2723
MEM 1292.300781 1725060257.3728
MEM 172.722656 1725060257.4733
MEM 820.789062 1725060257.5737
MEM 1383.945312 1725060257.6741
MEM 1809.945312 1725060257.7745
MEM 2253.945312 1725060257.8749
MEM 1636.367188 1725060257.9754
MEM 2276.367188 1725060258.0758
MEM 1292.300781 1725060258.1762
MEM 452.789062 1725060258.2768
MEM 1104.789062 1725060258.3772
MEM 1321.945312 1725060258.4776
MEM 1731.945312 1725060258.5781
MEM 2127.945312 1725060258.6786
MEM 2247.945312 1725060258.7789
MEM 2355.945312 1725060258.8792
MEM 1460.367188 1725060258.9797
MEM 2112.367188 1725060259.0803
MEM 2434.367188 1725060259.1807
MEM 148.722656 1725060259.2810
MEM 478.789062 1725060259.3814
MEM 1068.789062 1725060259.4819
MEM 1553.945312 1725060259.5824
MEM 1999.945312 1725060259.6829
MEM 2433.964844 1725060259.7833
MEM 1822.367188 1725060259.8838
MEM 2424.367188 1725060259.9842
MEM 1292.300781 1725060260.0846
MEM 430.789062 1725060260.1851
MEM 1022.789062 1725060260.2859
MEM 1535.945312 1725060260.3863
MEM 2013.945312 1725060260.4868
MEM 2363.945312 1725060260.5872
MEM 1538.367188 1725060260.6877
MEM 2190.367188 1725060260.7881
MEM 1292.300781 1725060260.8886
MEM 148.722656 1725060260.9890
MEM 558.789062 1725060261.0894
MEM 1224.789062 1725060261.1898
MEM 1719.945312 1725060261.2904
MEM 2171.945312 1725060261.3908
MEM 1526.367188 1725060261.4913
MEM 2160.367188 1725060261.5918
MEM 1292.300781 1725060261.6923
MEM 382.789062 1725060261.7928
MEM 1022.789062 1725060261.8933
MEM 1561.945312 1725060261.9936
MEM 2027.945312 1725060262.0939
MEM 1330.300781 1725060262.1944
MEM 1992.367188 1725060262.2949
MEM 2434.367188 1725060262.3953
MEM 148.722656 1725060262.4956
MEM 342.789062 1725060262.5961
MEM 882.789062 1725060262.6966
MEM 1246.789062 1725060262.7970
MEM 1405.945312 1725060262.8975
MEM 1865.945312 1725060262.9979
MEM 2099.945312 1725060263.0983
MEM 2201.945312 1725060263.1986
MEM 2305.945312 1725060263.2990
MEM 2401.945312 1725060263.3994
MEM 1700.367188 1725060263.4999
MEM 2312.367188 1725060263.6003
MEM 1292.300781 1725060263.7007
MEM 430.789062 1725060263.8011
MEM 954.789062 1725060263.9016
MEM 1427.945312 1725060264.0021
MEM 1837.945312 1725060264.1026
MEM 2241.945312 1725060264.2030
MEM 1564.367188 1725060264.3038
MEM 2008.367188 1725060264.4042
MEM 2434.367188 1725060264.5047
MEM 1292.300781 1725060264.6053
MEM 148.722656 1725060264.7056
MEM 606.789062 1725060264.8061
MEM 1194.789062 1725060264.9066
MEM 1291.851562 1725060265.0070
MEM 1619.945312 1725060265.1074
MEM 2055.945312 1725060265.2078
MEM 2261.945312 1725060265.3081
MEM 1292.300781 1725060265.4106
MEM 1876.367188 1725060265.5111
MEM 2434.367188 1725060265.6116
MEM 1292.300781 1725060265.7120
MEM 558.789062 1725060265.8127
MEM 1106.789062 1725060265.9133
MEM 1597.945312 1725060266.0138
MEM 2073.945312 1725060266.1142
MEM 1434.367188 1725060266.2147
MEM 2112.367188 1725060266.3152
MEM 2434.367188 1725060266.4156
MEM 148.722656 1725060266.5162
MEM 456.789062 1725060266.6167
MEM 962.789062 1725060266.7171
MEM 1409.945312 1725060266.8177
MEM 1759.945312 1725060266.9181
MEM 2141.945312 1725060267.0185
MEM 2425.945312 1725060267.1190
MEM 1900.367188 1725060267.2194
MEM 2434.367188 1725060267.3199
MEM 1292.300781 1725060267.4203
MEM 506.789062 1725060267.5209
MEM 950.789062 1725060267.6214
MEM 1393.945312 1725060267.7222
MEM 1813.945312 1725060267.8229
MEM 2273.945312 1725060267.9233
MEM 1632.367188 1725060268.0238
MEM 2210.367188 1725060268.1243
MEM 1292.300781 1725060268.2247
MEM 148.722656 1725060268.3250
MEM 434.789062 1725060268.4255
MEM 966.789062 1725060268.5259
MEM 1433.945312 1725060268.6263
MEM 1817.945312 1725060268.7268
MEM 2215.945312 1725060268.8272
MEM 1568.367188 1725060268.9278
MEM 2234.367188 1725060269.0283
MEM 1292.300781 1725060269.1286
MEM 632.789062 1725060269.2291
MEM 1206.789062 1725060269.3296
MEM 1533.945312 1725060269.4300
MEM 1989.945312 1725060269.5304
MEM 2279.945312 1725060269.6309
MEM 1574.367188 1725060269.7313
MEM 2254.367188 1725060269.8317
MEM 1292.300781 1725060269.9320
MEM 160.722656 1725060270.0326
MEM 712.789062 1725060270.1331
MEM 1323.945312 1725060270.2335
MEM 1763.945312 1725060270.3338
MEM 2225.945312 1725060270.4342
MEM 1678.367188 1725060270.5351
MEM 2396.367188 1725060270.6355
MEM 148.722656 1725060270.7358
MEM 798.789062 1725060270.8362
MEM 1441.945312 1725060270.9366
MEM 1897.945312 1725060271.0370
MEM 2371.945312 1725060271.1375
MEM 1888.367188 1725060271.2379
MEM 2434.367188 1725060271.3382
MEM 148.722656 1725060271.4388
MEM 432.789062 1725060271.5392
MEM 1002.789062 1725060271.6396
MEM 1433.945312 1725060271.7400
MEM 1891.945312 1725060271.8405
MEM 2361.945312 1725060271.9409
MEM 1878.367188 1725060272.0413
MEM 2434.367188 1725060272.1417
MEM 328.789062 1725060272.2422
MEM 904.789062 1725060272.3427
MEM 1449.945312 1725060272.4432
MEM 1919.945312 1725060272.5436
MEM 2297.945312 1725060272.6442
MEM 1758.367188 1725060272.7447
MEM 2434.367188 1725060272.8450
MEM 148.722656 1725060272.9456
MEM 374.789062 1725060273.0461
MEM 1098.789062 1725060273.1466
MEM 1601.945312 1725060273.2470
MEM 2045.945312 1725060273.3475
MEM 1386.300781 1725060273.4479
MEM 2092.367188 1725060273.5483
MEM 2434.367188 1725060273.6487
MEM 240.722656 1725060273.7491
MEM 922.789062 1725060273.8495
MEM 1491.945312 1725060273.9499
MEM 1955.945312 1725060274.0502
MEM 2427.945312 1725060274.1507
MEM 1986.367188 1725060274.2511
MEM 2434.367188 1725060274.3515
MEM 148.722656 1725060274.4518
MEM 408.789062 1725060274.5523
MEM 1048.789062 1725060274.6528
MEM 1599.945312 1725060274.7532
MEM 2067.945312 1725060274.8536
MEM 1412.367188 1725060274.9541
MEM 2132.367188 1725060275.0546
MEM 1292.300781 1725060275.1550
MEM 554.789062 1725060275.2555
MEM 1270.789062 1725060275.3560
MEM 1735.945312 1725060275.4564
MEM 2207.945312 1725060275.5569
MEM 1646.367188 1725060275.6579
MEM 2372.367188 1725060275.7584
MEM 1292.300781 1725060275.8588
MEM 148.722656 1725060275.9592
MEM 722.789062 1725060276.0597
MEM 1349.945312 1725060276.1600
MEM 1809.945312 1725060276.2603
MEM 2283.945312 1725060276.3607
MEM 1752.367188 1725060276.4611
MEM 2434.367188 1725060276.5614
MEM 212.722656 1725060276.6619
MEM 866.789062 1725060276.7623
MEM 1485.945312 1725060276.8627
MEM 1959.945312 1725060276.9631
MEM 2423.945312 1725060277.0636
MEM 1992.367188 1725060277.1641
MEM 2434.367188 1725060277.2645
MEM 148.722656 1725060277.3649
MEM 542.789062 1725060277.4653
MEM 1150.789062 1725060277.5657
MEM 1625.945312 1725060277.6661
MEM 2077.945312 1725060277.7664
MEM 1362.300781 1725060277.8668
MEM 2094.367188 1725060277.9673
MEM 1292.300781 1725060278.0677
MEM 502.789062 1725060278.1681
MEM 1228.789062 1725060278.2685
MEM 1717.945312 1725060278.3690
MEM 2159.945312 1725060278.4695
MEM 1546.367188 1725060278.5699
MEM 2274.367188 1725060278.6705
MEM 1292.300781 1725060278.7709
MEM 214.722656 1725060278.8714
MEM 918.789062 1725060278.9718
MEM 1459.945312 1725060279.0722
MEM 1921.945312 1725060279.1727
MEM 2389.945312 1725060279.2731
MEM 1934.367188 1725060279.3737
MEM 2434.367188 1725060279.4740
MEM 366.789062 1725060279.5745
MEM 1026.789062 1725060279.6748
MEM 1575.945312 1725060279.7753
MEM 2047.945312 1725060279.8756
MEM 2393.945312 1725060279.9760
MEM 1804.367188 1725060280.0765
MEM 2434.367188 1725060280.1770
MEM 148.722656 1725060280.2772
MEM 282.789062 1725060280.3777
MEM 914.789062 1725060280.4781
MEM 1421.945312 1725060280.5785
MEM 1891.945312 1725060280.6789
MEM 2353.945312 1725060280.7797
MEM 1866.367188 1725060280.8802
MEM 2434.367188 1725060280.9805
MEM 296.789062 1725060281.0810
MEM 882.789062 1725060281.1814
MEM 1425.945312 1725060281.2818
MEM 1889.945312 1725060281.3822
MEM 2363.945312 1725060281.4827
MEM 1878.367188 1725060281.5832
MEM 2434.367188 1725060281.6836
MEM 148.722656 1725060281.7840
MEM 502.789062 1725060281.8844
MEM 1110.789062 1725060281.9848
MEM 1297.945312 1725060282.0851
MEM 1709.945312 1725060282.1855
MEM 2159.945312 1725060282.2859
MEM 2419.945312 1725060282.3864
MEM 1882.367188 1725060282.4868
MEM 2434.367188 1725060282.5872
MEM 1292.300781 1725060282.6876
MEM 522.789062 1725060282.7881
MEM 1108.789062 1725060282.8886
MEM 1627.945312 1725060282.9891
MEM 2091.945312 1725060283.0894
MEM 1464.367188 1725060283.1898
MEM 2188.367188 1725060283.2903
MEM 1292.300781 1725060283.3906
MEM 148.722656 1725060283.4909
MEM 786.789062 1725060283.5914
MEM 1389.945312 1725060283.6917
MEM 1843.945312 1725060283.7921
MEM 2319.945312 1725060283.8925
MEM 1820.367188 1725060283.9930
MEM 2434.367188 1725060284.0934
MEM 200.773438 1725060284.1938
MEM 908.839844 1725060284.2942
MEM 1497.996094 1725060284.3946
MEM 1967.996094 1725060284.4949
MEM 2431.996094 1725060284.5954
MEM 1988.417969 1725060284.6958
MEM 2434.417969 1725060284.7962
MEM 148.773438 1725060284.8966
MEM 466.839844 1725060284.9970
MEM 1072.839844 1725060285.0973
MEM 1603.996094 1725060285.1978
MEM 2077.996094 1725060285.2981
MEM 1438.417969 1725060285.3985
MEM 2176.417969 1725060285.4989
MEM 1292.351562 1725060285.5993
MEM 594.839844 1725060285.6996
MEM 1190.839844 1725060285.8000
MEM 1663.996094 1725060285.9009
MEM 2127.996094 1725060286.0012
MEM 1522.417969 1725060286.1016
MEM 2210.417969 1725060286.2021
MEM 1292.351562 1725060286.3025
MEM 148.773438 1725060286.4029
MEM 760.839844 1725060286.5033
MEM 1343.996094 1725060286.6037
MEM 1785.996094 1725060286.7042
MEM 2247.996094 1725060286.8045
MEM 1714.417969 1725060286.9050
MEM 2434.417969 1725060287.0054
MEM 208.773438 1725060287.1045
MEM 786.839844 1725060287.2049
MEM 1389.996094 1725060287.3053
MEM 1843.996094 1725060287.4058
MEM 2319.996094 1725060287.5063
MEM 1834.417969 1725060287.6067
MEM 2434.417969 1725060287.7071
MEM 148.773438 1725060287.8075
MEM 426.839844 1725060287.9079
MEM 1106.839844 1725060288.0083
MEM 1637.996094 1725060288.1086
MEM 2097.996094 1725060288.2091
MEM 1490.417969 1725060288.3096
MEM 2160.417969 1725060288.4101
MEM 2434.417969 1725060288.5104
MEM 350.839844 1725060288.6110
MEM 956.839844 1725060288.7114
MEM 1515.996094 1725060288.8118
MEM 1991.996094 1725060288.9123
MEM 1316.351562 1725060289.0128
MEM 2056.417969 1725060289.1133
MEM 1292.351562 1725060289.2136
MEM 148.773438 1725060289.3140
MEM 610.839844 1725060289.4145
MEM 1232.839844 1725060289.5149
MEM 1703.996094 1725060289.6154
MEM 2177.996094 1725060289.7158
MEM 1578.417969 1725060289.8163
MEM 2308.417969 1725060289.9168
MEM 1292.351562 1725060290.0172
MEM 518.839844 1725060290.1176
MEM 1162.839844 1725060290.2180
MEM 1655.996094 1725060290.3184
MEM 2103.996094 1725060290.4188
MEM 1486.417969 1725060290.5193
MEM 2176.417969 1725060290.6198
MEM 2434.417969 1725060290.7201
MEM 148.773438 1725060290.8204
MEM 576.839844 1725060290.9208
MEM 1138.839844 1725060291.0216
MEM 1593.996094 1725060291.1219
MEM 2065.996094 1725060291.2224
MEM 1426.417969 1725060291.3229
MEM 2156.417969 1725060291.4233
MEM 1292.351562 1725060291.5238
MEM 576.839844 1725060291.6242
MEM 1174.839844 1725060291.7246
MEM 1637.996094 1725060291.8250
MEM 2099.996094 1725060291.9254
MEM 1470.417969 1725060292.0258
MEM 2200.417969 1725060292.1263
MEM 1292.351562 1725060292.2267
MEM 148.773438 1725060292.3270
MEM 750.839844 1725060292.4273
MEM 1337.996094 1725060292.5277
MEM 1755.996094 1725060292.6280
MEM 2197.996094 1725060292.7285
MEM 1562.417969 1725060292.8290
MEM 2202.417969 1725060292.9295
MEM 2434.417969 1725060293.0299
MEM 428.839844 1725060293.1303
MEM 1090.839844 1725060293.2306
MEM 1569.996094 1725060293.3310
MEM 2039.996094 1725060293.4314
MEM 1380.351562 1725060293.5319
MEM 2106.417969 1725060293.6324
MEM 1292.351562 1725060293.7328
MEM 148.773438 1725060293.8333
MEM 676.839844 1725060293.9337
MEM 1293.996094 1725060294.0340
MEM 1753.996094 1725060294.1344
MEM 2223.996094 1725060294.2349
MEM 1670.417969 1725060294.3353
MEM 2380.417969 1725060294.4357
MEM 148.773438 1725060294.5362
MEM 762.839844 1725060294.6366
MEM 1387.996094 1725060294.7370
MEM 1789.996094 1725060294.8373
MEM 2243.996094 1725060294.9377
MEM 1688.417969 1725060295.0382
MEM 2306.417969 1725060295.1386
MEM 1292.351562 1725060295.2389
MEM 148.773438 1725060295.3393
MEM 610.839844 1725060295.4397
MEM 1210.839844 1725060295.5401
MEM 1645.996094 1725060295.6405
MEM 2119.996094 1725060295.7410
MEM 1506.417969 1725060295.8414
MEM 2250.417969 1725060295.9418
MEM 1292.351562 1725060296.0421
MEM 670.839844 1725060296.1431
MEM 1331.996094 1725060296.2435
MEM 1807.996094 1725060296.3438
MEM 2279.996094 1725060296.4442
MEM 1768.417969 1725060296.5446
MEM 2434.417969 1725060296.6450
MEM 148.773438 1725060296.7454
MEM 406.839844 1725060296.8459
MEM 1046.839844 1725060296.9464
MEM 1579.996094 1725060297.0468
MEM 2049.996094 1725060297.1471
MEM 2391.996094 1725060297.2475
MEM 1876.417969 1725060297.3479
MEM 2434.417969 1725060297.4483
MEM 306.839844 1725060297.5487
MEM 904.839844 1725060297.6491
MEM 1449.996094 1725060297.7494
MEM 1881.996094 1725060297.8499
MEM 2321.996094 1725060297.9503
MEM 1802.417969 1725060298.0507
MEM 2434.417969 1725060298.1511
MEM 148.773438 1725060298.2515
MEM 338.839844 1725060298.3520
MEM 904.839844 1725060298.4525
MEM 1449.996094 1725060298.5529
MEM 1909.996094 1725060298.6533
MEM 2383.996094 1725060298.7539
MEM 1904.417969 1725060298.8544
MEM 2434.417969 1725060298.9547
MEM 300.839844 1725060299.0551
MEM 920.839844 1725060299.1555
MEM 1491.996094 1725060299.2558
MEM 1799.996094 1725060299.3564
MEM 2169.996094 1725060299.4568
MEM 1292.351562 1725060299.5572
MEM 1992.417969 1725060299.6576
MEM 2434.417969 1725060299.7580
MEM 148.773438 1725060299.8583
MEM 530.839844 1725060299.9588
MEM 1034.839844 1725060300.0592
MEM 1499.996094 1725060300.1596
MEM 1967.996094 1725060300.2600
MEM 2429.996094 1725060300.3604
MEM 1994.417969 1725060300.4608
MEM 2434.417969 1725060300.5611
MEM 444.839844 1725060300.6615
MEM 1170.839844 1725060300.7620
MEM 1635.996094 1725060300.8625
MEM 2087.996094 1725060300.9629
MEM 1448.417969 1725060301.0633
MEM 2170.417969 1725060301.1637
MEM 1292.351562 1725060301.2646
MEM 148.773438 1725060301.3649
MEM 696.839844 1725060301.4654
MEM 1228.839844 1725060301.5658
MEM 1531.996094 1725060301.6664
MEM 2003.996094 1725060301.7668
MEM 2297.996094 1725060301.8672
MEM 1640.417969 1725060301.9676
MEM 2372.417969 1725060302.0681
MEM 148.773438 1725060302.1685
MEM 758.839844 1725060302.2690
MEM 1391.996094 1725060302.3694
MEM 1845.996094 1725060302.4699
MEM 2297.996094 1725060302.5702
MEM 1666.417969 1725060302.6708
MEM 2336.417969 1725060302.7713
MEM 1292.351562 1725060302.8717
MEM 270.839844 1725060302.9722
MEM 838.839844 1725060303.0727
MEM 1443.996094 1725060303.1732
MEM 1917.996094 1725060303.2736
MEM 2385.996094 1725060303.3740
MEM 1934.417969 1725060303.4745
MEM 2434.417969 1725060303.5748
MEM 304.839844 1725060303.6754
MEM 716.839844 1725060303.7757
MEM 1104.839844 1725060303.8762
MEM 1507.996094 1725060303.9766
MEM 1971.996094 1725060304.0770
MEM 2383.996094 1725060304.1774
MEM 1878.417969 1725060304.2778
MEM 2434.417969 1725060304.3782
MEM 148.773438 1725060304.4786
MEM 390.839844 1725060304.5790
MEM 998.839844 1725060304.6795
MEM 1543.996094 1725060304.7798
MEM 2021.996094 1725060304.8803
MEM 1362.351562 1725060304.9807
MEM 2074.417969 1725060305.0813
MEM 1292.351562 1725060305.1816
MEM 462.839844 1725060305.2821
MEM 1182.839844 1725060305.3825
MEM 1693.996094 1725060305.4830
MEM 2165.996094 1725060305.5833
MEM 1588.417969 1725060305.6838
MEM 2326.417969 1725060305.7842
MEM 1292.351562 1725060305.8846
MEM 266.839844 1725060305.9851
MEM 906.839844 1725060306.0855
MEM 1435.996094 1725060306.1860
MEM 1867.996094 1725060306.2863
MEM 2333.996094 1725060306.3873
MEM 1844.417969 1725060306.4877
MEM 2434.417969 1725060306.5880
MEM 304.839844 1725060306.6885
MEM 982.839844 1725060306.7889
MEM 1561.996094 1725060306.8894
MEM 2033.996094 1725060306.9899
MEM 1372.351562 1725060307.0903
MEM 2098.417969 1725060307.1907
MEM 1292.351562 1725060307.2911
MEM 148.773438 1725060307.3915
MEM 696.839844 1725060307.4920
MEM 1327.996094 1725060307.5923
MEM 1805.996094 1725060307.6928
MEM 2261.996094 1725060307.7932
MEM 1744.417969 1725060307.8936
MEM 2348.417969 1725060307.9940
MEM 1292.351562 1725060308.0944
MEM 666.839844 1725060308.1949
MEM 1331.996094 1725060308.2953
MEM 1769.996094 1725060308.3956
MEM 2243.996094 1725060308.4961
MEM 1700.417969 1725060308.5965
MEM 2426.417969 1725060308.6970
MEM 148.773438 1725060308.7973
MEM 294.839844 1725060308.8977
MEM 928.839844 1725060308.9981
MEM 1457.996094 1725060309.0985
MEM 1913.996094 1725060309.1989
MEM 2377.996094 1725060309.2994
MEM 1892.417969 1725060309.4000
MEM 2434.417969 1725060309.5004
MEM 344.839844 1725060309.6008
MEM 1062.839844 1725060309.7012
MEM 1611.996094 1725060309.8016
MEM 2079.996094 1725060309.9020
MEM 1420.417969 1725060310.0024
MEM 2004.417969 1725060310.1031
MEM 2402.417969 1725060310.2035
MEM 148.773438 1725060310.3038
MEM 158.773438 1725060310.4043
MEM 766.839844 1725060310.5047
MEM 1401.996094 1725060310.6051
MEM 1871.996094 1725060310.7055
MEM 2341.996094 1725060310.8060
MEM 1856.417969 1725060310.9065
MEM 2434.417969 1725060311.0068
MEM 284.839844 1725060311.1072
MEM 884.839844 1725060311.2077
MEM 1497.996094 1725060311.3081
MEM 1961.996094 1725060311.4085
MEM 2427.996094 1725060311.5095
MEM 1966.417969 1725060311.6099
MEM 2434.417969 1725060311.7103
MEM 148.773438 1725060311.8108
MEM 148.773438 1725060311.9112
MEM 736.839844 1725060312.0117
MEM 1357.996094 1725060312.1121
MEM 1825.996094 1725060312.2126
MEM 2207.996094 1725060312.3130
MEM 1362.351562 1725060312.4135
MEM 2068.417969 1725060312.5140
MEM 2434.417969 1725060312.6144
MEM 320.839844 1725060312.7147
MEM 952.839844 1725060312.8152
MEM 1543.996094 1725060312.9156
MEM 2003.996094 1725060313.0160
MEM 1320.351562 1725060313.1165
MEM 2038.417969 1725060313.2168
MEM 2434.417969 1725060313.3172
MEM 148.773438 1725060313.4178
MEM 214.773438 1725060313.5182
MEM 766.839844 1725060313.6187
MEM 1286.839844 1725060313.7191
MEM 1633.996094 1725060313.8196
MEM 2025.996094 1725060313.9200
MEM 2401.996094 1725060314.0205
MEM 1866.417969 1725060314.1210
MEM 2424.417969 1725060314.2216
MEM 1292.351562 1725060314.3219
MEM 232.773438 1725060314.4224
MEM 548.839844 1725060314.5230
MEM 888.839844 1725060314.6236
MEM 1274.839844 1725060314.7241
MEM 1585.996094 1725060314.8245
MEM 1925.996094 1725060314.9250
MEM 2193.996094 1725060315.0254
MEM 2383.996094 1725060315.1258
MEM 1718.417969 1725060315.2264
MEM 2296.417969 1725060315.3270
MEM 2434.417969 1725060315.4274
MEM 148.773438 1725060315.5281
MEM 148.773438 1725060315.6285
MEM 498.839844 1725060315.7290
MEM 1004.839844 1725060315.8295
MEM 1415.996094 1725060315.9302
MEM 1699.996094 1725060316.0307
MEM 2047.996094 1725060316.1311
MEM 2341.996094 1725060316.2315
MEM 1582.417969 1725060316.3321
MEM 2182.417969 1725060316.4326
MEM 2434.417969 1725060316.5330
MEM 148.773438 1725060316.6339
MEM 644.839844 1725060316.7344
MEM 1120.839844 1725060316.8349
MEM 1369.996094 1725060316.9353
MEM 1747.996094 1725060317.0358
MEM 2023.996094 1725060317.1344
MEM 2187.996094 1725060317.2348
MEM 2281.996094 1725060317.3352
MEM 2373.996094 1725060317.4356
MEM 1392.417969 1725060317.5360
MEM 1846.417969 1725060317.6364
MEM 2360.417969 1725060317.7368
MEM 2434.417969 1725060317.8373
MEM 148.773438 1725060317.9378
MEM 188.773438 1725060318.0382
MEM 690.839844 1725060318.1386
MEM 1146.839844 1725060318.2391
MEM 1543.996094 1725060318.3395
MEM 1847.996094 1725060318.4401
MEM 2165.996094 1725060318.5406
MEM 1376.351562 1725060318.6412
MEM 1898.417969 1725060318.7417
MEM 2264.417969 1725060318.8422
MEM 2434.417969 1725060318.9427
MEM 1292.351562 1725060319.0434
MEM 390.839844 1725060319.1440
MEM 832.839844 1725060319.2445
MEM 1291.507812 1725060319.3449
MEM 1539.996094 1725060319.4453
